Vardas              Pavarde             Egzaminas           Rezultatas          
Vardenis8240        Pavardenis8240      8                   4.8                 
Vardenis6379        Pavardenis6379      8                   4.8                 
Vardenis1660        Pavardenis1660      8                   4.8                 
Vardenis3497        Pavardenis3497      8                   4.8                 
Vardenis5283        Pavardenis5283      8                   4.8                 
Vardenis2459        Pavardenis2459      8                   4.8                 
Vardenis5045        Pavardenis5045      8                   4.8                 
Vardenis5129        Pavardenis5129      8                   4.8                 
Vardenis6736        Pavardenis6736      8                   4.8                 
Vardenis3064        Pavardenis3064      8                   4.8                 
Vardenis5278        Pavardenis5278      8                   4.8                 
Vardenis5348        Pavardenis5348      8                   4.8                 
Vardenis9433        Pavardenis9433      8                   4.8                 
Vardenis6267        Pavardenis6267      8                   4.8                 
Vardenis1478        Pavardenis1478      8                   4.8                 
Vardenis1820        Pavardenis1820      8                   4.8                 
